Sample_ID	Prediction_tool	Contig_ID	Product_class	BGC_probability	BGC_complete	BGC_start	BGC_end	BGC_length	CDS_ID	CDS_count	PFAM_domains	MIBiG_ID	InterPro_ID
UT30	antiSMASH	NODE_19921_length_11874_cov_55.7	RRE-containing	NA	No	766	11874	11110	NA;NPIGKJ_2639405;NPIGKJ_2639410;NPIGKJ_2639415;NPIGKJ_2639420;NPIGKJ_2639425;NPIGKJ_2639430;NPIGKJ_2639435;NPIGKJ_2639440;NPIGKJ_2639445;NPIGKJ_2639450	10	PF05402;Stand_Alone_Lasso_RRE	NA	NA
UT30	antiSMASH	NODE_19_length_251665_cov_37.6	Terpene	NA	Yes	65413	87377	21966	NA;NPIGKJ_27670;NPIGKJ_27675;NPIGKJ_27680;NPIGKJ_27685;NPIGKJ_27690;NPIGKJ_27695;NPIGKJ_27700;NPIGKJ_27705;NPIGKJ_27710;NPIGKJ_27715;NPIGKJ_27720;NPIGKJ_27725;NPIGKJ_27730;NPIGKJ_27735;NPIGKJ_27740;NPIGKJ_27745;NPIGKJ_27750;NPIGKJ_27755	18	Aminotran_1_2;DegT_DnrJ_EryC1;terpene_cyclase	NA	NA
UT30	antiSMASH	NODE_1_length_461380_cov_289.8	Cyclic-lactone-autoinducer	NA	No	444229	461380	17153	NPIGKJ_02125;NPIGKJ_02130;NPIGKJ_02135;NPIGKJ_02140;NPIGKJ_02145;NPIGKJ_02150;NPIGKJ_02155;NPIGKJ_02160;NPIGKJ_02165;NPIGKJ_02170;NPIGKJ_02175;NPIGKJ_02180;NPIGKJ_02185;NPIGKJ_02190;NPIGKJ_02195	15	Alpha-amylase;AgrB	NA	NA
UT30	antiSMASH	NODE_2029_length_52953_cov_36.2	Cyclic-lactone-autoinducer	NA	No	41579	52953	11376	NA;NPIGKJ_813560;NPIGKJ_813565;NPIGKJ_813570;NPIGKJ_813575;NPIGKJ_813580;NPIGKJ_813585;NPIGKJ_813590;NPIGKJ_813595	8	ATP-grasp_3;RimK;ATP-grasp;Dala_Dala_lig_C;TIGR04223;AgrB	NA	NA
UT30	antiSMASH	NODE_20312_length_11679_cov_21.7	NRPS	NA	No	1	11679	11680	NA;NPIGKJ_2660950;NPIGKJ_2660955;NPIGKJ_2660960;NPIGKJ_2660965;NPIGKJ_2660970;NPIGKJ_2660975;NPIGKJ_2660980;NPIGKJ_2660985;NPIGKJ_2660990	9	Condensation;AMP-binding;PP-binding	NA	NA
UT30	antiSMASH	NODE_2047_length_52652_cov_419.8	Arylpolyene	NA	No	16937	52652	35717	NA;NPIGKJ_817955;NPIGKJ_817960;NPIGKJ_817965;NPIGKJ_817970;NPIGKJ_817975;NPIGKJ_817980;NPIGKJ_817985;NPIGKJ_817990;NPIGKJ_817995;NPIGKJ_818000;NPIGKJ_818005;NPIGKJ_818010;NPIGKJ_818015;NPIGKJ_818020;NPIGKJ_818025;NPIGKJ_818030;NPIGKJ_818035;NPIGKJ_818040;NPIGKJ_818045;NPIGKJ_818050;NPIGKJ_818055;NPIGKJ_818060;NPIGKJ_818065;NPIGKJ_818070;NPIGKJ_818075;NPIGKJ_818080;NPIGKJ_818085;NPIGKJ_818090;NPIGKJ_818095;NPIGKJ_818100;NPIGKJ_818105;NPIGKJ_818110;NPIGKJ_818115;NPIGKJ_818120	34	Orn_Arg_deC_N;Orn_DAP_Arg_deC;Peptidase_S9;Glycos_transf_1;AMP-binding;adh_short;adh_short_C2;t2fas;APE_KS1;PP-binding;PF04055	NA	NA
UT30	antiSMASH	NODE_205_length_137608_cov_89.3	Ranthipeptide	NA	No	112901	134256	21357	NA;NPIGKJ_175360;NPIGKJ_175365;NPIGKJ_175370;NPIGKJ_175375;NPIGKJ_175380;NPIGKJ_175385;NPIGKJ_175390;NPIGKJ_175395;NPIGKJ_175400;NPIGKJ_175405;NPIGKJ_175410;NPIGKJ_175415;NPIGKJ_175420;NPIGKJ_175425;NPIGKJ_175430;NPIGKJ_175435;NPIGKJ_175440;NPIGKJ_175445;NPIGKJ_175450;NPIGKJ_175455	20	Ranthipeptide_rSAM_RRE;Quinohemoprotein_rSAM_RRE;PF04055;Fer4_12;TIGR04085;SPASM;PF04055	NA	NA
UT30	antiSMASH	NODE_20615_length_11532_cov_18.3	RRE-containing	NA	No	1	11532	11533	NA;NPIGKJ_2677120;NPIGKJ_2677125;NPIGKJ_2677130;NPIGKJ_2677135;NPIGKJ_2677140;NPIGKJ_2677145;NPIGKJ_2677150	7	RmlD_sub_bind;Polysacc_synt_2;PF05402;Stand_Alone_Lasso_RRE	NA	NA
UT30	antiSMASH	NODE_20769_length_11462_cov_22.9	Phosphonate	NA	No	123	11462	11341	NA;NPIGKJ_2685485;NPIGKJ_2685490;NPIGKJ_2685495;NPIGKJ_2685500;NPIGKJ_2685505;NPIGKJ_2685510;NPIGKJ_2685515	7	NTP_transf_3;Aminotran_5;CTP_transf_like;phosphonates;PEP_mutase;TPP_enzyme_N;TPP_enzyme_C	NA	NA
UT30	antiSMASH	NODE_20773_length_11459_cov_120.5	Betalactone	NA	No	1	11459	11460	NA;NPIGKJ_2685680;NPIGKJ_2685685;NPIGKJ_2685690;NPIGKJ_2685695;NPIGKJ_2685700;NPIGKJ_2685705;NPIGKJ_2685710;NPIGKJ_2685715;NPIGKJ_2685720;NPIGKJ_2685725	10	HMGL-like;AMP-binding	NA	NA
UT30	antiSMASH	NODE_207_length_137306_cov_66.2	Ranthipeptide	NA	Yes	33855	55234	21381	NA;NPIGKJ_176235;NPIGKJ_176240;NPIGKJ_176245;NPIGKJ_176250;NPIGKJ_176255;NPIGKJ_176260;NPIGKJ_176265;NPIGKJ_176270;NPIGKJ_176275;NPIGKJ_176280;NPIGKJ_176285;NPIGKJ_176290;NPIGKJ_176295;NPIGKJ_176300;NPIGKJ_176305	15	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;Aminotran_5;Aminotran_1_2;DegT_DnrJ_EryC1;Wzy_C;ADH_zinc_N;PF04055	NA	NA
UT30	antiSMASH	NODE_20876_length_11419_cov_17.0	NRPS	NA	No	1	11419	11420	NA;NPIGKJ_2691050;NPIGKJ_2691055;NPIGKJ_2691060;NPIGKJ_2691065;NPIGKJ_2691070;NPIGKJ_2691075;NPIGKJ_2691080;NPIGKJ_2691085;NPIGKJ_2691090;NPIGKJ_2691095;NPIGKJ_2691100;NPIGKJ_2691105	12	Abi;Condensation;AMP-binding;PP-binding;RmlD_sub_bind;NAD_binding_4	NA	NA
UT30	antiSMASH	NODE_2096_length_52070_cov_581.0	Cyclic-lactone-autoinducer	NA	No	23212	52070	28860	NA;NPIGKJ_829870;NPIGKJ_829875;NPIGKJ_829880;NPIGKJ_829885;NPIGKJ_829890;NPIGKJ_829895;NPIGKJ_829900;NPIGKJ_829905;NPIGKJ_829910;NPIGKJ_829915;NPIGKJ_829920;NPIGKJ_829925;NPIGKJ_829930;NPIGKJ_829935;NPIGKJ_829940;NPIGKJ_829945;NPIGKJ_829950;NPIGKJ_829955;NPIGKJ_829960;NPIGKJ_829965;NPIGKJ_829970;NPIGKJ_829975;NPIGKJ_829980;NPIGKJ_829985;NPIGKJ_829990;NPIGKJ_829995;NPIGKJ_830000;NPIGKJ_830005	28	Peptidase_S8;Fer4_12;PF04055;TIGR04223;AgrB	NA	NA
UT30	antiSMASH	NODE_2097_length_52054_cov_25.6	Terpene	NA	No	36655	52054	15401	NPIGKJ_830170;NPIGKJ_830175;NPIGKJ_830180;NPIGKJ_830185;NPIGKJ_830190;NPIGKJ_830195;NPIGKJ_830200;NPIGKJ_830205;NPIGKJ_830210;NPIGKJ_830215;NPIGKJ_830220;NPIGKJ_830225	12	Peptidase_M16;Peptidase_M16_C;phytoene_synt;phytoene_synt	NA	NA
UT30	antiSMASH	NODE_20983_length_11373_cov_71.1	Ranthipeptide	NA	No	758	11373	10617	NA;NPIGKJ_2696750;NPIGKJ_2696755;NPIGKJ_2696760;NPIGKJ_2696765;NPIGKJ_2696770;NPIGKJ_2696775;NPIGKJ_2696780;NPIGKJ_2696785	8	TIGR03973;SCIFF	NA	NA
UT30	antiSMASH	NODE_209_length_136939_cov_152.9	Ranthipeptide	NA	Yes	84492	106102	21612	NA;NPIGKJ_177800;NPIGKJ_177805;NPIGKJ_177810;NPIGKJ_177815;NPIGKJ_177820;NPIGKJ_177825;NPIGKJ_177830;NPIGKJ_177835;NPIGKJ_177840;NPIGKJ_177845;NPIGKJ_177850;NPIGKJ_177855;NPIGKJ_177860;NPIGKJ_177865;NPIGKJ_177870;NPIGKJ_177875;NPIGKJ_177880;NPIGKJ_177885	18	Aminotran_1_2;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;TIGR03973;SCIFF	NA	NA
UT30	antiSMASH	NODE_21046_length_11346_cov_37.1	Cyclic-lactone-autoinducer	NA	No	1	11346	11347	NA;NPIGKJ_2700120;NPIGKJ_2700125;NPIGKJ_2700130;NPIGKJ_2700135;NPIGKJ_2700140;NPIGKJ_2700145;NPIGKJ_2700150;NPIGKJ_2700155;NPIGKJ_2700160	9	AgrB	NA	NA
UT30	antiSMASH	NODE_21169_length_11280_cov_523.3	RRE-containing	NA	No	1	11280	11281	NA;NPIGKJ_2706505;NPIGKJ_2706510;NPIGKJ_2706515;NPIGKJ_2706520;NPIGKJ_2706525;NPIGKJ_2706530;NPIGKJ_2706535;NPIGKJ_2706540;NPIGKJ_2706545;NPIGKJ_2706550	10	PqqD_RRE;PF05402;TIGR02111	NA	NA
UT30	antiSMASH	NODE_2117_length_51815_cov_318.0	Ranthipeptide	NA	No	1	13296	13297	NA;NPIGKJ_834815;NPIGKJ_834820;NPIGKJ_834825;NPIGKJ_834830;NPIGKJ_834835;NPIGKJ_834840;NPIGKJ_834845;NPIGKJ_834850;NPIGKJ_834855;NPIGKJ_834860;NPIGKJ_834865;NPIGKJ_834870;NPIGKJ_834875;NPIGKJ_834880;NPIGKJ_834885	15	TIGR03973;SCIFF;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;Aminotran_5	NA	NA
UT30	antiSMASH	NODE_21217_length_11259_cov_41.9	RRE-containing	NA	No	1	10589	10590	NA;NPIGKJ_2709055;NPIGKJ_2709060;NPIGKJ_2709065;NPIGKJ_2709070;NPIGKJ_2709075;NPIGKJ_2709080;NPIGKJ_2709085;NPIGKJ_2709090;NPIGKJ_2709095	9	Stand_Alone_Lasso_RRE;PF05402;PF13471;NTP_transf_5;Polysacc_synt_2;RmlD_sub_bind;NTP_transf_3;Glycos_transf_2;Glycos_transf_1	NA	NA
UT30	antiSMASH	NODE_2126_length_51702_cov_170.6	NRPS-like	NA	Yes	3956	45713	41759	NA;NPIGKJ_836900;NPIGKJ_836905;NPIGKJ_836910;NPIGKJ_836915;NPIGKJ_836920;NPIGKJ_836925;NPIGKJ_836930;NPIGKJ_836935;NPIGKJ_836940;NPIGKJ_836945;NPIGKJ_836950;NPIGKJ_836955;NPIGKJ_836960;NPIGKJ_836965;NPIGKJ_836970;NPIGKJ_836975;NPIGKJ_836980;NPIGKJ_836985;NPIGKJ_836990;NPIGKJ_836995;NPIGKJ_837000;NPIGKJ_837005;NPIGKJ_837010;NPIGKJ_837015;NPIGKJ_837020;NPIGKJ_837025;NPIGKJ_837030;NPIGKJ_837035;NPIGKJ_837040;NPIGKJ_837045;NPIGKJ_837050;NPIGKJ_837055;NPIGKJ_837060	33	AMP-binding;PP-binding;PF04055;Fer4_12;TIGR04085;Fer4_12;PF04055;TIGR04085;Fer4_12;PF04055;TIGR04085;PP-binding;APH	NA	NA
UT30	antiSMASH	NODE_21332_length_11206_cov_141.6	Terpene	NA	No	1	11206	11207	NA;NPIGKJ_2715165;NPIGKJ_2715170;NPIGKJ_2715175;NPIGKJ_2715180;NPIGKJ_2715185;NPIGKJ_2715190;NPIGKJ_2715195;NPIGKJ_2715200;NPIGKJ_2715205	9	Glycos_transf_1;phytoene_synt	NA	NA
UT30	antiSMASH	NODE_2146_length_51373_cov_36.9	Lassopeptide	NA	Yes	20895	45977	25084	NA;NPIGKJ_842010;NPIGKJ_842015;NPIGKJ_842020;NPIGKJ_842025;NPIGKJ_842030;NPIGKJ_842035;NPIGKJ_842040;NPIGKJ_842045;NPIGKJ_842050;NPIGKJ_842055;NPIGKJ_842060;NPIGKJ_842065;NPIGKJ_842070;NPIGKJ_842075;NPIGKJ_842080;NPIGKJ_842085;NPIGKJ_842090;NPIGKJ_842095;NPIGKJ_842100	19	Glycos_transf_2;Glycos_transf_2;Glycos_transf_2;GATase_7;Asn_synthase;NTP_transf_5;PF13471;NTP_transf_5;Glycos_transf_2	NA	NA
UT30	antiSMASH	NODE_2156_length_51256_cov_83.0	Phosphonate	NA	No	33294	47565	14273	NA;NPIGKJ_844560;NPIGKJ_844565;NPIGKJ_844570;NPIGKJ_844575;NPIGKJ_844580;NPIGKJ_844585;NPIGKJ_844590;NPIGKJ_844595;NPIGKJ_844600;NPIGKJ_844605;NPIGKJ_844610;NPIGKJ_844615;NPIGKJ_844620	13	Epimerase_2;Polysacc_synt_2;RmlD_sub_bind;NTP_transf_3;Fe-ADH;TPP_enzyme_N;TPP_enzyme_C;CTP_transf_like;phosphonates;PEP_mutase;Polysacc_synt;Wzy_C	NA	NA
UT30	antiSMASH	NODE_21570_length_11098_cov_17.9	RRE-containing	NA	No	1	11098	11099	NA;NPIGKJ_2727550;NPIGKJ_2727555;NPIGKJ_2727560;NPIGKJ_2727565;NPIGKJ_2727570;NPIGKJ_2727575;NPIGKJ_2727580;NPIGKJ_2727585;NPIGKJ_2727590;NPIGKJ_2727595	10	PF05402;Stand_Alone_Lasso_RRE;RmlD_sub_bind;Polysacc_synt_2;NTP_transf_3;Bac_transf	NA	NA
UT30	antiSMASH	NODE_21747_length_11015_cov_16.5	Cyclic-lactone-autoinducer	NA	No	1	11015	11016	NA;NPIGKJ_2736455;NPIGKJ_2736460;NPIGKJ_2736465;NPIGKJ_2736470;NPIGKJ_2736475;NPIGKJ_2736480;NPIGKJ_2736485;NPIGKJ_2736490;NPIGKJ_2736495;NPIGKJ_2736500	10	Metallophos_2;AgrB;TIGR04223	NA	NA
UT30	antiSMASH	NODE_2210_length_50412_cov_330.0	RiPP-like	NA	No	40418	50412	9996	NA;NPIGKJ_857070;NPIGKJ_857075;NPIGKJ_857080;NPIGKJ_857085;NPIGKJ_857090;NPIGKJ_857095;NPIGKJ_857100;NPIGKJ_857105	8	Fe-ADH;YcaO;Fer4_12;Fer4_12	NA	NA
UT30	antiSMASH	NODE_2212_length_50365_cov_539.7	NRPS	NA	No	15812	50365	34555	NA;NPIGKJ_857465;NPIGKJ_857470;NPIGKJ_857475;NPIGKJ_857480;NPIGKJ_857485;NPIGKJ_857490;NPIGKJ_857495;NPIGKJ_857500;NPIGKJ_857505;NPIGKJ_857510;NPIGKJ_857515;NPIGKJ_857520;NPIGKJ_857525;NPIGKJ_857530;NPIGKJ_857535;NPIGKJ_857540;NPIGKJ_857545;NPIGKJ_857550;NPIGKJ_857555;NPIGKJ_857560;NPIGKJ_857565	21	Condensation;AMP-binding;PP-binding;AMP-binding;PP-binding	NA	NA
UT30	antiSMASH	NODE_221_length_133262_cov_29.2	Arylpolyene	NA	Yes	66951	108135	41186	NA;NPIGKJ_185565;NPIGKJ_185570;NPIGKJ_185575;NPIGKJ_185580;NPIGKJ_185585;NPIGKJ_185590;NPIGKJ_185595;NPIGKJ_185600;NPIGKJ_185605;NPIGKJ_185610;NPIGKJ_185615;NPIGKJ_185620;NPIGKJ_185625;NPIGKJ_185630;NPIGKJ_185635;NPIGKJ_185640;NPIGKJ_185645;NPIGKJ_185650;NPIGKJ_185655;NPIGKJ_185660;NPIGKJ_185665;NPIGKJ_185670;NPIGKJ_185675;NPIGKJ_185680;NPIGKJ_185685;NPIGKJ_185690;NPIGKJ_185695;NPIGKJ_185700;NPIGKJ_185705;NPIGKJ_185710;NPIGKJ_185715;NPIGKJ_185720;NPIGKJ_185725;NPIGKJ_185730;NPIGKJ_185735;NPIGKJ_185740;NPIGKJ_185745;NPIGKJ_185750;NPIGKJ_185755;NPIGKJ_185760;NPIGKJ_185765;NPIGKJ_185770;NPIGKJ_185775;NPIGKJ_185780;NPIGKJ_185785;NPIGKJ_185790;NPIGKJ_185795;NPIGKJ_185800;NPIGKJ_185805;NPIGKJ_185810;NPIGKJ_185815;NPIGKJ_185820;NPIGKJ_185825;NPIGKJ_185830;NPIGKJ_185835;NPIGKJ_185840	56	APE_KS1;APE_KS2;AMP-binding;PF04055	NA	NA
UT30	antiSMASH	NODE_2243_length_49879_cov_49.2	RRE-containing	NA	No	1	19470	19471	NA;NPIGKJ_864715;NPIGKJ_864720;NPIGKJ_864725;NPIGKJ_864730;NPIGKJ_864735;NPIGKJ_864740;NPIGKJ_864745;NPIGKJ_864750;NPIGKJ_864755;NPIGKJ_864760;NPIGKJ_864765;NPIGKJ_864770;NPIGKJ_864775;NPIGKJ_864780;NPIGKJ_864785;NPIGKJ_864790;NPIGKJ_864795;NPIGKJ_864800	18	Peptidase_S8;AMP-binding;PP-binding;AMP-binding;Other_Sactipeptide_rSAM_RRE;PF04055;Fer4_12	NA	NA
UT30	antiSMASH	NODE_22512_length_10692_cov_26.0	NRPS	NA	No	1	10692	10693	NA;NPIGKJ_2774635;NPIGKJ_2774640	2	PP-binding;Condensation;AMP-binding;Condensation;PP-binding	NA	NA
UT30	antiSMASH	NODE_22604_length_10658_cov_29.3	NRPS-like	NA	No	1	10658	10659	NA;NPIGKJ_2779085;NPIGKJ_2779090;NPIGKJ_2779095;NPIGKJ_2779100;NPIGKJ_2779105;NPIGKJ_2779110;NPIGKJ_2779115;NPIGKJ_2779120;NPIGKJ_2779125;NPIGKJ_2779130	10	Aminotran_3;AMP-binding;PP-binding	NA	NA
UT30	antiSMASH	NODE_22615_length_10655_cov_19.0	Cyclic-lactone-autoinducer	NA	No	1	10655	10656	NA;NPIGKJ_2779650;NPIGKJ_2779655;NPIGKJ_2779660;NPIGKJ_2779665;NPIGKJ_2779670;NPIGKJ_2779675;NPIGKJ_2779680;NPIGKJ_2779685;NPIGKJ_2779690;NPIGKJ_2779695;NPIGKJ_2779700;NPIGKJ_2779705;NPIGKJ_2779710	13	AgrB	NA	NA
UT30	antiSMASH	NODE_226_length_131806_cov_49.5	Terpene	NA	Yes	29883	52877	22996	NA;NPIGKJ_188490;NPIGKJ_188495;NPIGKJ_188500;NPIGKJ_188505;NPIGKJ_188510;NPIGKJ_188515;NPIGKJ_188520;NPIGKJ_188525;NPIGKJ_188530;NPIGKJ_188535;NPIGKJ_188540;NPIGKJ_188545;NPIGKJ_188550;NPIGKJ_188555;NPIGKJ_188560;NPIGKJ_188565;NPIGKJ_188570;NPIGKJ_188575;NPIGKJ_188580;NPIGKJ_188585;NPIGKJ_188590	21	Bac_transf;Bac_transf;phytoene_synt;phytoene_synt	NA	NA
UT30	antiSMASH	NODE_2271_length_49529_cov_1078.2	NRPS	NA	No	18099	49529	31432	NA;NPIGKJ_870785;NPIGKJ_870790;NPIGKJ_870795;NPIGKJ_870800;NPIGKJ_870805;NPIGKJ_870810;NPIGKJ_870815;NPIGKJ_870820;NPIGKJ_870825;NPIGKJ_870830;NPIGKJ_870835;NPIGKJ_870840;NPIGKJ_870845;NPIGKJ_870850;NPIGKJ_870855;NPIGKJ_870860;NPIGKJ_870865;NPIGKJ_870870;NPIGKJ_870875;NPIGKJ_870880;NPIGKJ_870885	21	RmlD_sub_bind;2-Hacid_dh_C;AMP-binding;Condensation;PP-binding;RmlD_sub_bind;NAD_binding_4	NA	NA
UT30	antiSMASH	NODE_227_length_131690_cov_47.3	Terpene	NA	Yes	90977	112863	21888	NPIGKJ_189340;NPIGKJ_189345;NPIGKJ_189350;NPIGKJ_189355;NPIGKJ_189360;NPIGKJ_189365;NPIGKJ_189370;NPIGKJ_189375;NPIGKJ_189380;NPIGKJ_189385;NPIGKJ_189390;NPIGKJ_189395;NPIGKJ_189400;NPIGKJ_189405;NPIGKJ_189410;NPIGKJ_189415;NPIGKJ_189420;NPIGKJ_189425;NPIGKJ_189430;NPIGKJ_189435	20	PF00881;adh_short;Glycos_transf_2;terpene_cyclase;adh_short;adh_short_C2;adh_short	NA	NA
UT30	antiSMASH	NODE_2283_length_49415_cov_42.7	RiPP-like	NA	No	41509	49415	7908	NA;NPIGKJ_873655;NPIGKJ_873660;NPIGKJ_873665;NPIGKJ_873670;NPIGKJ_873675;NPIGKJ_873680	6	Aminotran_1_2;DegT_DnrJ_EryC1;Aminotran_5;YcaO	NA	NA
UT30	antiSMASH	NODE_22844_length_10564_cov_127.6	RRE-containing	NA	No	1	10564	10565	NA;NPIGKJ_2790815;NPIGKJ_2790820;NPIGKJ_2790825;NPIGKJ_2790830;NPIGKJ_2790835;NPIGKJ_2790840;NPIGKJ_2790845;NPIGKJ_2790850;NPIGKJ_2790855	9	PPDK_N;PF05402;Stand_Alone_Lasso_RRE	NA	NA
UT30	antiSMASH	NODE_22940_length_10529_cov_21.1	RiPP-like	NA	No	1	8438	8439	NA;NPIGKJ_2795650;NPIGKJ_2795655;NPIGKJ_2795660;NPIGKJ_2795665;NPIGKJ_2795670;NPIGKJ_2795675;NPIGKJ_2795680;NPIGKJ_2795685;NPIGKJ_2795690	9	YcaO;PF05402;Stand_Alone_Lasso_RRE;Fer4_12	NA	NA
UT30	antiSMASH	NODE_2297_length_49215_cov_26.5	Ranthipeptide	NA	No	1	21631	21632	NA;NPIGKJ_876500;NPIGKJ_876505;NPIGKJ_876510;NPIGKJ_876515;NPIGKJ_876520;NPIGKJ_876525;NPIGKJ_876530;NPIGKJ_876535;NPIGKJ_876540;NPIGKJ_876545;NPIGKJ_876550;NPIGKJ_876555;NPIGKJ_876560;NPIGKJ_876565;NPIGKJ_876570;NPIGKJ_876575;NPIGKJ_876580;NPIGKJ_876585	18	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;TIGR03973;SCIFF	NA	NA
UT30	antiSMASH	NODE_2303_length_49154_cov_605.3	Ranthipeptide	NA	No	30794	49154	18362	NA;NPIGKJ_878085;NPIGKJ_878090;NPIGKJ_878095;NPIGKJ_878100;NPIGKJ_878105;NPIGKJ_878110;NPIGKJ_878115;NPIGKJ_878120;NPIGKJ_878125;NPIGKJ_878130;NPIGKJ_878135;NPIGKJ_878140;NPIGKJ_878145;NPIGKJ_878150	14	PALP;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;TIGR03973;SCIFF;PPDK_N	NA	NA
UT30	antiSMASH	NODE_23084_length_10472_cov_36.0	RiPP-like	NA	No	2651	10472	7823	NA;NPIGKJ_2802545;NPIGKJ_2802550;NPIGKJ_2802555;NPIGKJ_2802560;NPIGKJ_2802565;NPIGKJ_2802570	6	Aminotran_1_2;YcaO	NA	NA
UT30	antiSMASH	NODE_23091_length_10470_cov_48.5	Cyclic-lactone-autoinducer	NA	No	1	10470	10471	NA;NPIGKJ_2802850;NPIGKJ_2802855;NPIGKJ_2802860;NPIGKJ_2802865;NPIGKJ_2802870;NPIGKJ_2802875;NPIGKJ_2802880;NPIGKJ_2802885;NPIGKJ_2802890;NPIGKJ_2802895;NPIGKJ_2802900	11	TIGR04223;AgrB	NA	NA
UT30	antiSMASH	NODE_23315_length_10382_cov_14.8	RRE-containing	NA	No	1	10382	10383	NA;NPIGKJ_2813555;NPIGKJ_2813560;NPIGKJ_2813565;NPIGKJ_2813570;NPIGKJ_2813575;NPIGKJ_2813580;NPIGKJ_2813585;NPIGKJ_2813590;NPIGKJ_2813595;NPIGKJ_2813600;NPIGKJ_2813605	11	Stand_Alone_Lasso_RRE;PF05402;GATase_7;Asn_synthase;PF13471;NTP_transf_5	NA	NA
UT30	antiSMASH	NODE_2334_length_48818_cov_463.6	NRPS	NA	No	1	22916	22917	NA;NPIGKJ_884920;NPIGKJ_884925;NPIGKJ_884930;NPIGKJ_884935;NPIGKJ_884940;NPIGKJ_884945;NPIGKJ_884950;NPIGKJ_884955;NPIGKJ_884960;NPIGKJ_884965;NPIGKJ_884970;NPIGKJ_884975;NPIGKJ_884980;NPIGKJ_884985;NPIGKJ_884990;NPIGKJ_884995;NPIGKJ_885000	17	AMP-binding;PP-binding;Condensation;AMP-binding;AMP-binding;PP-binding;AMP-binding	NA	NA
UT30	antiSMASH	NODE_23411_length_10347_cov_29.6	RiPP-like	NA	No	670	10347	9679	NA;NPIGKJ_2818305;NPIGKJ_2818310;NPIGKJ_2818315;NPIGKJ_2818320;NPIGKJ_2818325;NPIGKJ_2818330;NPIGKJ_2818335;NPIGKJ_2818340;NPIGKJ_2818345;NPIGKJ_2818350;NPIGKJ_2818355	11	TIGR04424;YcaO;YcaO	NA	NA
UT30	antiSMASH	NODE_23474_length_10322_cov_32.0	NRPS	NA	No	1	10322	10323	NA;NPIGKJ_2821385	1	AMP-binding;PP-binding;Condensation	NA	NA
UT30	antiSMASH	NODE_2355_length_48607_cov_47.3	Betalactone	NA	Yes	14225	45308	31085	NA;NPIGKJ_889525;NPIGKJ_889530;NPIGKJ_889535;NPIGKJ_889540;NPIGKJ_889545;NPIGKJ_889550;NPIGKJ_889555;NPIGKJ_889560;NPIGKJ_889565;NPIGKJ_889570;NPIGKJ_889575;NPIGKJ_889580;NPIGKJ_889585;NPIGKJ_889590;NPIGKJ_889595;NPIGKJ_889600;NPIGKJ_889605;NPIGKJ_889610;NPIGKJ_889615;NPIGKJ_889620;NPIGKJ_889625;NPIGKJ_889630;NPIGKJ_889635;NPIGKJ_889640;NPIGKJ_889645	25	Acyl-CoA_dh_N;Acyl-CoA_dh_M;Acyl-CoA_dh_1;AMP-binding;Dala_Dala_lig_C;ATP-grasp;HMGL-like;AMP-binding	NA	NA
UT30	antiSMASH	NODE_23574_length_10284_cov_63.5	Arylpolyene	NA	No	1	10284	10285	NA;NPIGKJ_2826105;NPIGKJ_2826110;NPIGKJ_2826115;NPIGKJ_2826120;NPIGKJ_2826125;NPIGKJ_2826130;NPIGKJ_2826135;NPIGKJ_2826140;NPIGKJ_2826145;NPIGKJ_2826150	10	PP-binding;APE_KS2;PP-binding;APE_KS2;Glycos_transf_2	NA	NA
UT30	antiSMASH	NODE_23598_length_10275_cov_16.2	Terpene	NA	No	1	10275	10276	NA;NPIGKJ_2827285;NPIGKJ_2827290;NPIGKJ_2827295;NPIGKJ_2827300;NPIGKJ_2827305;NPIGKJ_2827310;NPIGKJ_2827315;NPIGKJ_2827320	8	phytoene_synt	NA	NA
UT30	antiSMASH	NODE_23603_length_10272_cov_56.8	Ranthipeptide	NA	No	1	10272	10273	NA;NPIGKJ_2827485;NPIGKJ_2827490;NPIGKJ_2827495;NPIGKJ_2827500;NPIGKJ_2827505;NPIGKJ_2827510;NPIGKJ_2827515;NPIGKJ_2827520;NPIGKJ_2827525	9	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;PF00881	NA	NA
UT30	antiSMASH	NODE_23731_length_10228_cov_15.4	Ranthipeptide	NA	No	1	10228	10229	NA;NPIGKJ_2833765;NPIGKJ_2833770;NPIGKJ_2833775;NPIGKJ_2833780;NPIGKJ_2833785;NPIGKJ_2833790;NPIGKJ_2833795;NPIGKJ_2833800;NPIGKJ_2833805;NPIGKJ_2833810	10	Aminotran_5;Aminotran_1_2;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
